,Similarity Norming Category,distance_bert_large_hf_layer_1,distance_bert_large_hf_layer_10,distance_bert_large_hf_layer_11,distance_bert_large_hf_layer_12,distance_bert_large_hf_layer_2,distance_bert_large_hf_layer_3,distance_bert_large_hf_layer_4,distance_bert_large_hf_layer_5,distance_bert_large_hf_layer_6,distance_bert_large_hf_layer_7,distance_bert_large_hf_layer_8,distance_bert_large_hf_layer_9,string,word
231,RP,0.8863131776452065,0.5504011809825897,0.49453073740005493,0.5132224559783936,0.8642969876527786,0.7529468536376953,0.7064907252788544,0.6598091125488281,0.6653520166873932,0.659212052822113,0.6373455822467804,0.6103314757347107,vietnam,vietnam
232,RP,0.8968822807073593,0.403142511844635,0.2976851463317871,0.27357256412506104,0.8660259991884232,0.8683005720376968,0.772334560751915,0.680428683757782,0.6678696870803833,0.6444584131240845,0.572721391916275,0.5249421894550323,violet,violet
233,RP,0.8996386080980301,0.6056567132472992,0.4779754877090454,0.5219875872135162,0.8722975105047226,0.8691915422677994,0.8221151828765869,0.762001559138298,0.7590702325105667,0.7500941455364227,0.7576480805873871,0.7263745963573456,whistle,whistle
234,RP,0.8947715982794762,0.5725488662719727,0.4965389370918274,0.4952949285507202,0.8206750303506851,0.8438144326210022,0.8137940615415573,0.7388218343257904,0.7208548188209534,0.7226494252681732,0.690758466720581,0.6446109712123871,window,window
235,RP,0.902686171233654,0.48807913064956665,0.40791356563568115,0.4158715605735779,0.8823492452502251,0.8525802940130234,0.7710341811180115,0.6908049285411835,0.6983321607112885,0.7010490596294403,0.6432631313800812,0.6061137020587921,wool,wool
236,UA,0.8300800174474716,0.48874157667160034,0.3993666172027588,0.4126039147377014,0.783456489443779,0.7683093994855881,0.7236127853393555,0.628017246723175,0.6387019753456116,0.6155325770378113,0.5958836078643799,0.5430542826652527,acrobats,acrobats
237,UA,0.8610228449106216,0.6435089707374573,0.5556249916553497,0.6644212305545807,0.8553366661071777,0.8540613949298859,0.8466982394456863,0.780287429690361,0.8094137758016586,0.8360251635313034,0.7938361614942551,0.7514530420303345,ankle,ankle
238,UA,0.8211243003606796,0.601201057434082,0.5655490159988403,0.497572660446167,0.7987956255674362,0.8326412886381149,0.7676306217908859,0.6704392433166504,0.7057612240314484,0.685765951871872,0.669295608997345,0.6857016086578369,aspirin,aspirin
239,UA,0.8027036488056183,0.5284639894962311,0.38209372758865356,0.4215342402458191,0.7977802455425262,0.8037106692790985,0.7522674202919006,0.6907895803451538,0.660582035779953,0.6669634580612183,0.6142983436584473,0.5885720252990723,aunt,aunt
240,UA,0.8990942388772964,0.6126241683959961,0.524273157119751,0.5718934237957001,0.8728018403053284,0.8415239453315735,0.78638856112957,0.740449070930481,0.745728462934494,0.7614299952983856,0.7336569726467133,0.7169977426528931,autumn,autumn
241,UA,0.8640439957380295,0.5381335914134979,0.45199674367904663,0.5583548843860626,0.8169329762458801,0.7870648056268692,0.8030429184436798,0.7681306302547455,0.778915673494339,0.7678204029798508,0.7419618964195251,0.6816284954547882,basement,basement
242,UA,0.8760302066802979,0.5587310791015625,0.4445838928222656,0.4515320658683777,0.8803458213806152,0.8643857538700104,0.8152520209550858,0.7483937442302704,0.7374772429466248,0.7653901726007462,0.7350160479545593,0.6720856726169586,beach,beach
243,UA,0.7941320985555649,0.31493592262268066,0.2524694800376892,0.24967652559280396,0.7456337213516235,0.732927680015564,0.6492035686969757,0.6054681837558746,0.5844978392124176,0.5506247282028198,0.5014165341854095,0.39882898330688477,beggars,beggars
244,UA,0.8586954772472382,0.48376578092575073,0.3668569326400757,0.39084506034851074,0.795199528336525,0.7756999433040619,0.7070184648036957,0.6905865967273712,0.6756007075309753,0.6998400092124939,0.680810421705246,0.6050971746444702,bracelet,bracelet
245,UA,0.8839132413268089,0.6489969193935394,0.5625063478946686,0.6098333299160004,0.8552067875862122,0.8166721165180206,0.7767208814620972,0.7369392514228821,0.7216774821281433,0.7332237958908081,0.7407461404800415,0.7048196494579315,canoe,canoe
246,UA,0.8340401202440262,0.4429696798324585,0.4266917109489441,0.3592725396156311,0.7542035281658173,0.7473492324352264,0.6825353503227234,0.622956395149231,0.6281946897506714,0.6061395406723022,0.5654537379741669,0.5654115676879883,cider,cider
247,UA,0.8726884424686432,0.5026558041572571,0.444736123085022,0.45194828510284424,0.836581289768219,0.8164190500974655,0.7590610086917877,0.6812666952610016,0.6983567774295807,0.6563333570957184,0.6287171840667725,0.6179833114147186,cigarettes,cigarettes
248,UA,0.8484681993722916,0.3982563614845276,0.34716635942459106,0.4054396152496338,0.8137613385915756,0.8086289018392563,0.732805609703064,0.6949979662895203,0.6713907420635223,0.6496823132038116,0.6068668961524963,0.522878497838974,cockroaches,cockroaches
249,UA,0.9683277010917664,0.48582249879837036,0.3826678991317749,0.46358370780944824,0.9161832183599472,0.8869187012314796,0.8042639493942261,0.7366574108600616,0.7126953601837158,0.6950937509536743,0.6827433705329895,0.6102497279644012,coffin,coffin
250,UA,0.9200200065970421,0.49224287271499634,0.42601990699768066,0.43859928846359253,0.8483674079179764,0.8364495187997818,0.806085616350174,0.7377432286739349,0.7300081849098206,0.7156389057636261,0.6740766763687134,0.6067497134208679,corpse,corpse
251,UA,0.8484781086444855,0.5550642907619476,0.4190623164176941,0.5198756754398346,0.8220375329256058,0.8029303252696991,0.7316600382328033,0.699399322271347,0.7360879182815552,0.7847711443901062,0.7444379925727844,0.6652635335922241,cottage,cottage
252,UA,0.9033773392438889,0.6538622379302979,0.5509375333786011,0.5787669718265533,0.8670722842216492,0.829592153429985,0.8042981028556824,0.7550316452980042,0.736163854598999,0.7658760845661163,0.7588254809379578,0.7336975038051605,cuba,cuba
253,UA,0.8329072743654251,0.5365789234638214,0.41029202938079834,0.4728461503982544,0.7692840248346329,0.7409148514270782,0.6979766190052032,0.6007859706878662,0.5805973410606384,0.5930508375167847,0.6091902852058411,0.6073377430438995,dad,dad
254,UA,0.8619906455278397,0.5250019133090973,0.429884672164917,0.42467260360717773,0.8085228949785233,0.7904591411352158,0.733428567647934,0.6786819100379944,0.7051766216754913,0.6938444077968597,0.6513436734676361,0.6214103102684021,dandruff,dandruff
255,UA,0.7920457422733307,0.5185692310333252,0.45615339279174805,0.5017660856246948,0.8071644157171249,0.8350841701030731,0.7883793860673904,0.741417795419693,0.7306200265884399,0.7596996426582336,0.7140761613845825,0.671977698802948,daughter,daughter
256,UA,0.884646825492382,0.6665343344211578,0.5379348993301392,0.5303091406822205,0.8522385805845261,0.859289824962616,0.8457540720701218,0.8132054954767227,0.7879156470298767,0.7967457622289658,0.7866638004779816,0.7591946125030518,daylight,daylight
257,UA,0.9707856941968203,0.6587753295898438,0.5461761355400085,0.6042479276657104,0.9318701177835464,0.9115021005272865,0.8789018541574478,0.8429566323757172,0.828364685177803,0.8180759698152542,0.8121018409729004,0.7600762993097305,dentist,dentist
258,UA,0.9374370500445366,0.6250213980674744,0.5414382815361023,0.4698270559310913,0.8674844652414322,0.8470194041728973,0.8019491732120514,0.7518769800662994,0.7540750354528427,0.7637404799461365,0.7206867337226868,0.7108946442604065,dew,dew
259,UA,0.05598187446594238,0.0635443925857544,0.049073219299316406,0.04668980836868286,0.06843870878219604,0.12882161140441895,0.14132511615753174,0.18366801738739014,0.15384727716445923,0.12884420156478882,0.11763972043991089,0.09485131502151489,dozen,dozen
260,UA,0.7960587441921234,0.48224490880966187,0.38491910696029663,0.40429890155792236,0.7770875543355942,0.7440146207809448,0.694908857345581,0.6404380202293396,0.6050570905208588,0.633280485868454,0.5892648696899414,0.5724372565746307,duchess,duchess
261,UA,0.8903795778751373,0.6414324641227722,0.5501680374145508,0.5153027176856995,0.8661938905715942,0.8565016537904739,0.7976166605949402,0.783451572060585,0.7954283952713013,0.8106338232755661,0.7514963001012802,0.7612221539020538,dusk,dusk
262,UA,0.9151113331317902,0.5032130479812622,0.37144994735717773,0.44491255283355713,0.908325269818306,0.8961957916617393,0.8084915578365326,0.7462379038333893,0.7181079685688019,0.6990872919559479,0.6541993916034698,0.6215603053569794,dye,dye
263,UA,0.8302989602088928,0.3866581916809082,0.27162104845046997,0.2820085287094116,0.7559920102357864,0.7386457324028015,0.6841582655906677,0.5991449058055878,0.6072650849819183,0.5999269485473633,0.5985706746578217,0.5007019340991974,earthworms,earthworms
264,UA,0.8557670563459396,0.6020927131175995,0.5488325953483582,0.6066199839115143,0.8357473462820053,0.8142672777175903,0.779465913772583,0.758044645190239,0.7599819451570511,0.7632906436920166,0.7324897050857544,0.6785242557525635,easel,easel
265,UA,0.8312669098377228,0.5445356070995331,0.45941728353500366,0.48055559396743774,0.8099965304136276,0.81230728328228,0.771633967757225,0.7079184353351593,0.6961754262447357,0.6763329207897186,0.665251225233078,0.6847821176052094,elves,elves
266,UA,0.943569902330637,0.5758909285068512,0.4926549196243286,0.466625452041626,0.9340007305145264,0.8871156871318817,0.8882936462759972,0.8214704692363739,0.8274107128381729,0.7890927195549011,0.7356740236282349,0.6581244170665741,fireplace,fireplace
267,UA,0.7872662991285324,0.33469414710998535,0.261474072933197,0.30201202630996704,0.7235861122608185,0.7417026162147522,0.6712525486946106,0.6247065663337708,0.589199036359787,0.6107832491397858,0.5566237568855286,0.47059178352355957,fleas,fleas
268,UA,0.825521856546402,0.5061197578907013,0.4497174620628357,0.517525315284729,0.8188286274671555,0.7922126054763794,0.7730202078819275,0.7289087176322937,0.7285103797912598,0.6797276139259338,0.6443644762039185,0.6066487729549408,forehead,forehead
269,UA,0.9266460612416267,0.4285813570022583,0.3610941171646118,0.38035112619400024,0.9070896953344345,0.8894990831613541,0.8027495443820953,0.7302932441234589,0.7198562324047089,0.7480000555515289,0.6817000508308411,0.6059276163578033,frown,frown
270,UA,0.90866769105196,0.5231161415576935,0.3784186840057373,0.4060148000717163,0.863021045923233,0.8270788192749023,0.7762107700109482,0.7066336870193481,0.6975281536579132,0.6865249276161194,0.6973845362663269,0.662874311208725,furnace,furnace
271,UA,0.9069722667336464,0.552994042634964,0.41893327236175537,0.48073893785476685,0.8506437540054321,0.8538460731506348,0.814130499958992,0.7795549482107162,0.7653035223484039,0.7472622990608215,0.6914666891098022,0.6204087138175964,glacier,glacier
272,UA,0.8753258734941483,0.5039008557796478,0.3854416608810425,0.4425528049468994,0.8409866988658905,0.84981769323349,0.8049769252538681,0.7513806372880936,0.716331273317337,0.7184850573539734,0.6997381746768951,0.6316945850849152,grandfather,grandfather
273,UA,0.7787608206272125,0.54581418633461,0.44358712434768677,0.48137789964675903,0.7715755999088287,0.8012871742248535,0.7676196545362473,0.677400141954422,0.6963365375995636,0.6895586252212524,0.6684281527996063,0.6529275476932526,grandmother,grandmother
274,UA,0.6909926533699036,0.29064375162124634,0.21017158031463623,0.236108660697937,0.6023876965045929,0.6015669107437134,0.48642444610595703,0.4260578155517578,0.4560217261314392,0.43957334756851196,0.4071412682533264,0.3728746771812439,hatchet,hatchet
275,UA,0.8653606623411179,0.549544095993042,0.41923242807388306,0.49903881549835205,0.8361601233482361,0.8018763512372971,0.7607980072498322,0.7077790200710297,0.7136613726615906,0.6897613406181335,0.6885455250740051,0.6587933003902435,hay,hay
276,UA,0.83822101354599,0.4900021553039551,0.42122602462768555,0.4101399779319763,0.8053880631923676,0.7747176736593246,0.6808849275112152,0.6307587027549744,0.648259699344635,0.6572707295417786,0.643214076757431,0.5912972688674927,helmet,helmet
277,UA,0.8525812476873398,0.4689810872077942,0.39930862188339233,0.40763676166534424,0.7944109588861465,0.7516300231218338,0.7436273396015167,0.6679271161556244,0.6827591955661774,0.6768921315670013,0.6614884436130524,0.5945722162723541,hexagon,hexagon
278,UA,0.8507575988769531,0.5571207404136658,0.4670632481575012,0.5016394555568695,0.8053890764713287,0.7998581379652023,0.7740540504455566,0.7065869867801666,0.6788822412490845,0.6627358198165894,0.6394466459751129,0.6159463822841644,highway,highway
279,UA,0.8037904798984528,0.5546264946460724,0.4367636442184448,0.4575989246368408,0.7445602416992188,0.7218083143234253,0.6984396576881409,0.6581267416477203,0.6472448706626892,0.6733292937278748,0.6552496552467346,0.6348131895065308,hoe,hoe
280,UA,0.8267749100923538,0.5007990598678589,0.3493375778198242,0.35085374116897583,0.8062870800495148,0.8404212296009064,0.8016519695520401,0.7360893785953522,0.7165842652320862,0.7338459193706512,0.6672058701515198,0.5847826302051544,hostage,hostage
281,UA,0.9120368957519531,0.472079873085022,0.38512474298477173,0.39476001262664795,0.8767702132463455,0.8504968136548996,0.8093289434909821,0.7063825726509094,0.6930442154407501,0.694159209728241,0.6519952118396759,0.5990900099277496,icicle,icicle
282,UA,0.851965606212616,0.6128801703453064,0.5591384768486023,0.5723109245300293,0.8315926790237427,0.8202769905328751,0.7771524339914322,0.6950966417789459,0.7142789959907532,0.7112186551094055,0.6733328700065613,0.667221337556839,igloo,igloo
283,UA,0.8509697467088699,0.5450314879417419,0.43760359287261963,0.4915277361869812,0.800399512052536,0.8216274827718735,0.7844598740339279,0.6981039941310883,0.6974108219146729,0.7019232511520386,0.7042584419250488,0.6456286311149597,infant,infant
284,UA,0.872720405459404,0.5821292698383331,0.4715930223464966,0.44899070262908936,0.8097500205039978,0.8144502341747284,0.7477199137210846,0.703834056854248,0.6923846304416656,0.7038958370685577,0.6964431405067444,0.6722526252269745,ivy,ivy
285,UA,0.8499740362167358,0.5911634564399719,0.49482572078704834,0.5142685770988464,0.8427390158176422,0.8571047782897949,0.8059794902801514,0.7381230890750885,0.7058019042015076,0.7131544649600983,0.6686680018901825,0.6477194726467133,janitor,janitor
286,UA,0.8943422138690948,0.7007391154766083,0.618371456861496,0.6865403354167938,0.8766492158174515,0.8611827045679092,0.8408926129341125,0.8014358282089233,0.828949823975563,0.7997110933065414,0.8144499808549881,0.7869532108306885,jeep,jeep
287,UA,0.890005573630333,0.5117494761943817,0.4143410325050354,0.4567185044288635,0.846658244729042,0.8524951487779617,0.8140930682420731,0.7367929220199585,0.7391514182090759,0.6806151568889618,0.6350666284561157,0.5804364681243896,juggler,juggler
288,UA,0.860954076051712,0.36469119787216187,0.28066861629486084,0.3188304305076599,0.8434114456176758,0.7980725914239883,0.7065131664276123,0.6256509721279144,0.6509733200073242,0.6670160591602325,0.5856165885925293,0.5565060079097748,kitten,kitten
289,UA,0.8651590943336487,0.6017962992191315,0.5027429163455963,0.5256914794445038,0.816661924123764,0.7926731556653976,0.7687432765960693,0.7042593955993652,0.7297987341880798,0.7336224913597107,0.7282943427562714,0.6905359923839569,leather,leather
290,UA,0.8711655288934708,0.3888799548149109,0.34389203786849976,0.3171500563621521,0.7853594124317169,0.788677990436554,0.6944191753864288,0.5750370621681213,0.5830474495887756,0.5671767890453339,0.5336610674858093,0.5100802779197693,lemonade,lemonade
291,UA,0.9038299322128296,0.5309243500232697,0.45377522706985474,0.5335309505462646,0.8903746902942657,0.8941118866205215,0.8471242487430573,0.8075588494539261,0.7892992198467255,0.7634448111057281,0.7164223492145538,0.661295086145401,lungs,lungs
292,UA,0.8540059626102448,0.5743595063686371,0.48156970739364624,0.5492006838321686,0.7626953423023224,0.7687994539737701,0.7608738243579865,0.6809574961662292,0.6861821413040161,0.6771841943264008,0.6983684003353119,0.6867392957210541,mattress,mattress
293,UA,0.913145087659359,0.6389595568180084,0.5230961441993713,0.576237827539444,0.9050009474158287,0.8648895621299744,0.8449075371026993,0.7916916608810425,0.8041355758905411,0.8020701110363007,0.7407393753528595,0.7258137762546539,meadow,meadow
294,UA,0.6789725124835968,0.6130398511886597,0.5796525180339813,0.5339867174625397,0.6713323295116425,0.6971433162689209,0.6821466684341431,0.6525107026100159,0.658745676279068,0.6894611120223999,0.6359713077545166,0.6350522339344025,measles,measles
295,UA,0.9005649760365486,0.5697343647480011,0.45272916555404663,0.4971926212310791,0.8661295622587204,0.8569799959659576,0.809721976518631,0.7296475470066071,0.7757267206907272,0.7517346441745758,0.7332812249660492,0.7029610872268677,mermaid,mermaid
296,UA,0.9023782089352608,0.5709134638309479,0.48476600646972656,0.47717028856277466,0.8874282091856003,0.844454288482666,0.7791215777397156,0.7528235912322998,0.7787145376205444,0.7520506083965302,0.7249554693698883,0.7003850340843201,midnight,midnight
297,UA,0.8942419588565826,0.5210031569004059,0.41985172033309937,0.43900924921035767,0.84963059425354,0.818763941526413,0.799509808421135,0.7509495913982391,0.7324095666408539,0.7187240421772003,0.675889641046524,0.6403532922267914,monk,monk
298,UA,0.9122222512960434,0.701834499835968,0.5763003826141357,0.577746719121933,0.8609768152236938,0.8516382128000259,0.8471029549837112,0.8018529266119003,0.8063850402832031,0.8167815059423447,0.8025452792644501,0.8074144124984741,morgue,morgue
299,UA,0.80308698117733,0.3187674880027771,0.24285393953323364,0.2862001657485962,0.7375563979148865,0.7312125265598297,0.6631819307804108,0.5673812925815582,0.5546251833438873,0.5257664322853088,0.44925427436828613,0.42252039909362793,mosquitos,mosquitos
300,UA,0.8904918283224106,0.5284662544727325,0.44913482666015625,0.41827279329299927,0.8143064677715302,0.8010186851024628,0.7809132784605026,0.7212882936000824,0.711037665605545,0.7267796397209167,0.7044693827629089,0.6732434928417206,moss,moss
301,UA,0.8665449172258377,0.5651974678039551,0.4682508707046509,0.49586719274520874,0.8082923740148544,0.7842329293489456,0.7283540368080139,0.6744676232337952,0.6796652972698212,0.6737731993198395,0.6701802015304565,0.6432824730873108,moths,moths
302,UA,0.9082387983798981,0.6424863636493683,0.538524717092514,0.6111319363117218,0.907038152217865,0.8779642879962921,0.8184670507907867,0.7765878885984421,0.7743498980998993,0.7566694766283035,0.7873775064945221,0.743456095457077,myth,myth
303,UA,0.7994851469993591,0.4524747133255005,0.36886411905288696,0.38608384132385254,0.7529876679182053,0.7375599145889282,0.7003272771835327,0.665289431810379,0.6895251274108887,0.6873646974563599,0.6943405866622925,0.6382429599761963,necklace,necklace
304,UA,0.8219354301691055,0.5834683477878571,0.5596268177032471,0.5169276595115662,0.806582123041153,0.8078111708164215,0.7739527076482773,0.720542311668396,0.7021268904209137,0.6740651726722717,0.6366724371910095,0.6133822500705719,nightgown,nightgown
305,UA,0.8162102252244949,0.44118523597717285,0.35769325494766235,0.3777843117713928,0.7285991013050079,0.72951740026474,0.6626043319702148,0.531965434551239,0.529381275177002,0.5574173033237457,0.594527930021286,0.5460126399993896,nomads,nomads
306,UA,0.874997541308403,0.5343589782714844,0.47044360637664795,0.46240365505218506,0.8433464765548706,0.8444381803274155,0.7961239814758301,0.7710823565721512,0.7803630232810974,0.7720938920974731,0.7295344769954681,0.6615238189697266,noon,noon
307,UA,0.8943929746747017,0.6143143475055695,0.5389530658721924,0.5525656938552856,0.8561077266931534,0.8351669162511826,0.8051328361034393,0.7283033430576324,0.753570169210434,0.7017103731632233,0.6481246650218964,0.6203963756561279,oar,oar
308,UA,0.840036928653717,0.46783000230789185,0.350333034992218,0.35128360986709595,0.8165855705738068,0.8099456131458282,0.7511900961399078,0.671718418598175,0.6478636860847473,0.6113552451133728,0.6225788593292236,0.5779702961444855,ocean,ocean
309,UA,0.930040031671524,0.5449528992176056,0.4351763129234314,0.4489377737045288,0.8748354017734528,0.8674337565898895,0.7980658710002899,0.7093519270420074,0.7118265628814697,0.675510972738266,0.6918439269065857,0.6374111473560333,owl,owl
310,UA,0.8440542370080948,0.5183596611022949,0.405748188495636,0.4487019181251526,0.8006176650524139,0.7954200953245163,0.7605053782463074,0.7418133020401001,0.716878205537796,0.7245941162109375,0.6816580295562744,0.6295160055160522,pigeons,pigeons
311,UA,0.823201134800911,0.3854755163192749,0.290172815322876,0.3360147476196289,0.7631813436746597,0.7234054505825043,0.6057144701480865,0.5604832470417023,0.5745249092578888,0.5806355476379395,0.5760810375213623,0.48590636253356934,sandals,sandals
312,UA,0.830910325050354,0.3923383355140686,0.2726806402206421,0.2888917922973633,0.7648183107376099,0.7263641059398651,0.6261592507362366,0.5435631573200226,0.5238593816757202,0.5490213334560394,0.5041174590587616,0.4927777647972107,tulips,tulips
313,UA,0.9228463470935822,0.44389402866363525,0.4011293649673462,0.4311939477920532,0.881713330745697,0.8433389514684677,0.7658821791410446,0.6892600655555725,0.6819602847099304,0.6939639747142792,0.6568400263786316,0.6050691306591034,wig,wig
